tahun,bulan,benua,region,nama_negara,nilai_ekspor
2008,"April","Asia dan Timur Tengah","ASEAN","Thailand",316240
2008,"April","Asia dan Timur Tengah","ASEAN","Vietnam",141280
2008,"April","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",165342
2008,"April","Asia dan Timur Tengah","Asia Selatan","India",356781
2008,"April","Asia dan Timur Tengah","Timur Tengah","Irak",24209
2008,"April","Asia dan Timur Tengah","Asia Timur","Jepang",2387322
2008,"April","Asia dan Timur Tengah","Asia Timur","Korea Selatan",707483
2008,"April","Asia dan Timur Tengah","Asia Selatan","Pakistan",59524
2008,"April","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1040052
2008,"April","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",106410
2008,"April","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",244871
2008,"April","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",351490
2008,"April","Australia dan Oceania","Australia","Australia",396693
2008,"April","Australia dan Oceania","New Zealand","New Zealand",51566
2008,"April","Afrika","Afrika Selatan","Afrika Selatan",56092
2008,"April","Afrika","Afrika Lainnya","Afrika lainnya",163618
2008,"April","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",79324
2008,"Mei","Amerika","Amerika Utara","Amerika Serikat",1155701
2008,"Mei","Amerika","Amerika Utara","Kanada",55278
2008,"Mei","Amerika","Amerika Tengah dan Selatan","Argentina",19633
2008,"Mei","Amerika","Amerika Tengah dan Selatan","Brasil",64120
2008,"Mei","Amerika","Amerika Tengah dan Selatan","Meksiko",34884
2008,"Mei","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",70197
2008,"Mei","Eropa","Uni Eropa","Belanda",313901
2008,"Mei","Eropa","Uni Eropa","Belgia",127539
2008,"Mei","Eropa","Uni Eropa","Inggris",129158
2008,"Mei","Eropa","Uni Eropa","Italia",198242
2008,"Mei","Eropa","Uni Eropa","Jerman",234819
2008,"Mei","Eropa","Uni Eropa","Perancis",90822
2008,"Mei","Eropa","Uni Eropa","Spanyol",205914
2008,"Mei","Eropa","Uni Eropa","Uni Eropa lainnya ",142729
2008,"Mei","Eropa","Rusia","Rusia",27672
2008,"Mei","Eropa","Turki","Turki",75660
2008,"Mei","Eropa","Eropa Lainnya","Eropa lainnya",150504
2008,"Mei","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",6250
2008,"Mei","Asia dan Timur Tengah","ASEAN","Filipina",196338
2008,"Mei","Asia dan Timur Tengah","ASEAN","Kamboja",15845
2008,"Mei","Asia dan Timur Tengah","ASEAN","Laos",549
2008,"Mei","Asia dan Timur Tengah","ASEAN","Malaysia",600604
2008,"Mei","Asia dan Timur Tengah","ASEAN","Myanmar",27504
2008,"Mei","Asia dan Timur Tengah","ASEAN","Singapura",1265810
2008,"Mei","Asia dan Timur Tengah","ASEAN","Thailand",375019
2008,"Mei","Asia dan Timur Tengah","ASEAN","Vietnam",170330
2008,"Mei","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",143173
2008,"Mei","Asia dan Timur Tengah","Asia Selatan","India",609429
2008,"Mei","Asia dan Timur Tengah","Timur Tengah","Irak",24707
2008,"Mei","Asia dan Timur Tengah","Asia Timur","Jepang",2756210
2008,"Mei","Asia dan Timur Tengah","Asia Timur","Korea Selatan",959201
2008,"Mei","Asia dan Timur Tengah","Asia Selatan","Pakistan",120809
2008,"Mei","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",906440
2008,"Mei","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",108061
2008,"Mei","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",209771
2008,"Mei","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",561308
2008,"Mei","Australia dan Oceania","Australia","Australia",470829
2008,"Mei","Australia dan Oceania","New Zealand","New Zealand",70022
2008,"Mei","Afrika","Afrika Selatan","Afrika Selatan",62459
2008,"Mei","Afrika","Afrika Lainnya","Afrika lainnya",182280
2008,"Mei","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",93869
2008,"Juni","Amerika","Amerika Utara","Amerika Serikat",1162047
2008,"Juni","Amerika","Amerika Utara","Kanada",54519
2008,"Juni","Amerika","Amerika Tengah dan Selatan","Argentina",21476
2008,"Juni","Amerika","Amerika Tengah dan Selatan","Brasil",162579
2008,"Juni","Amerika","Amerika Tengah dan Selatan","Meksiko",37985
2008,"Juni","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",77691
2008,"Juni","Eropa","Uni Eropa","Belanda",471344
2008,"Juni","Eropa","Uni Eropa","Belgia",116593
2008,"Juni","Eropa","Uni Eropa","Inggris",135297
2008,"Juni","Eropa","Uni Eropa","Italia",194315
2008,"Juni","Eropa","Uni Eropa","Jerman",217512
2008,"Juni","Eropa","Uni Eropa","Perancis",74911
2008,"Juni","Eropa","Uni Eropa","Spanyol",93341
2008,"Juni","Eropa","Uni Eropa","Uni Eropa lainnya ",131186
2008,"Juni","Eropa","Rusia","Rusia",31424
2008,"Juni","Eropa","Turki","Turki",86869
2008,"Juni","Eropa","Eropa Lainnya","Eropa lainnya",67386
2008,"Juni","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",3475
2008,"Juni","Asia dan Timur Tengah","ASEAN","Filipina",182090
2008,"Juni","Asia dan Timur Tengah","ASEAN","Kamboja",16486
2008,"Juni","Asia dan Timur Tengah","ASEAN","Laos",924
2008,"Juni","Asia dan Timur Tengah","ASEAN","Malaysia",646308
2008,"Juni","Asia dan Timur Tengah","ASEAN","Myanmar",31088
2008,"Juni","Asia dan Timur Tengah","ASEAN","Singapura",1079203
2008,"Juni","Asia dan Timur Tengah","ASEAN","Thailand",417914
2008,"Juni","Asia dan Timur Tengah","ASEAN","Vietnam",131561
2008,"Juni","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",152421
2008,"Juni","Asia dan Timur Tengah","Asia Selatan","India",814552
2008,"Juni","Asia dan Timur Tengah","Timur Tengah","Irak",34428
2008,"Juni","Asia dan Timur Tengah","Asia Timur","Jepang",2381360
2008,"Juni","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1034136
2008,"Juni","Asia dan Timur Tengah","Asia Selatan","Pakistan",89449
2008,"Juni","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1129083
2008,"Juni","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",93371
2008,"Juni","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",299326
2008,"Juni","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",562712
2008,"Juni","Australia dan Oceania","Australia","Australia",305851
2008,"Juni","Australia dan Oceania","New Zealand","New Zealand",80281
2008,"Juni","Afrika","Afrika Selatan","Afrika Selatan",38901
2008,"Juni","Afrika","Afrika Lainnya","Afrika lainnya",189926
2008,"Juni","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",96594
2008,"Juli","Amerika","Amerika Utara","Amerika Serikat",1242676
2008,"Juli","Amerika","Amerika Utara","Kanada",58689
2008,"Juli","Amerika","Amerika Tengah dan Selatan","Argentina",16594
2008,"Juli","Amerika","Amerika Tengah dan Selatan","Brasil",94629
2008,"Juli","Amerika","Amerika Tengah dan Selatan","Meksiko",40125
2008,"Juli","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",74636
2008,"Juli","Eropa","Uni Eropa","Belanda",271743
2008,"Juli","Eropa","Uni Eropa","Belgia",142157
2008,"Juli","Eropa","Uni Eropa","Inggris",149228
2008,"Juli","Eropa","Uni Eropa","Italia",128437
2008,"Juli","Eropa","Uni Eropa","Jerman",222965
2008,"Juli","Eropa","Uni Eropa","Perancis",76193
2008,"Juli","Eropa","Uni Eropa","Spanyol",176036
2008,"Juli","Eropa","Uni Eropa","Uni Eropa lainnya ",128583
2008,"Juli","Eropa","Rusia","Rusia",31715
2008,"Juli","Eropa","Turki","Turki",71165
2008,"Juli","Eropa","Eropa Lainnya","Eropa lainnya",65024
2008,"Juli","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",5475
2008,"Juli","Asia dan Timur Tengah","ASEAN","Filipina",187702
2008,"Juli","Asia dan Timur Tengah","ASEAN","Kamboja",16495
2008,"Juli","Asia dan Timur Tengah","ASEAN","Laos",438
2008,"Juli","Asia dan Timur Tengah","ASEAN","Malaysia",507026
2008,"Juli","Asia dan Timur Tengah","ASEAN","Myanmar",17206
2008,"Juli","Asia dan Timur Tengah","ASEAN","Singapura",1389159
2008,"Juli","Asia dan Timur Tengah","ASEAN","Thailand",351532
2008,"Juli","Asia dan Timur Tengah","ASEAN","Vietnam",169696
2008,"Juli","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",167494
2008,"Juli","Asia dan Timur Tengah","Asia Selatan","India",460887
2008,"Juli","Asia dan Timur Tengah","Timur Tengah","Irak",21810
2008,"Juli","Asia dan Timur Tengah","Asia Timur","Jepang",2793500
2008,"Juli","Asia dan Timur Tengah","Asia Timur","Korea Selatan",638129
2008,"Juli","Asia dan Timur Tengah","Asia Selatan","Pakistan",52757
2008,"Juli","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1131656
2008,"Juli","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",95875
2008,"Juli","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",395553
2008,"Juli","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",389202
2008,"Juli","Australia dan Oceania","Australia","Australia",580635
2008,"Juli","Australia dan Oceania","New Zealand","New Zealand",25397
2008,"Juli","Afrika","Afrika Selatan","Afrika Selatan",61654
2008,"Juli","Afrika","Afrika Lainnya","Afrika lainnya",146411
2008,"Juli","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",88162
2008,"Agustus","Amerika","Amerika Utara","Amerika Serikat",1174880
2008,"Agustus","Amerika","Amerika Utara","Kanada",62746
2008,"Agustus","Amerika","Amerika Tengah dan Selatan","Argentina",16105
2008,"Agustus","Amerika","Amerika Tengah dan Selatan","Brasil",81563
2008,"Agustus","Amerika","Amerika Tengah dan Selatan","Meksiko",49907
2008,"Agustus","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",86368
2008,"Agustus","Eropa","Uni Eropa","Belanda",351310
2008,"Agustus","Eropa","Uni Eropa","Belgia",109094
2008,"Agustus","Eropa","Uni Eropa","Inggris",137923
2008,"Agustus","Eropa","Uni Eropa","Italia",208339
2008,"Agustus","Eropa","Uni Eropa","Jerman",218287
2008,"Agustus","Eropa","Uni Eropa","Perancis",76216
2008,"Agustus","Eropa","Uni Eropa","Spanyol",79825
2008,"Agustus","Eropa","Uni Eropa","Uni Eropa lainnya ",145869
2008,"Agustus","Eropa","Rusia","Rusia",28407
2008,"Agustus","Eropa","Turki","Turki",77313
2008,"Agustus","Eropa","Eropa Lainnya","Eropa lainnya",74474
2008,"Agustus","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",5014
2008,"Agustus","Asia dan Timur Tengah","ASEAN","Filipina",160574
2008,"Agustus","Asia dan Timur Tengah","ASEAN","Kamboja",17293
2008,"Agustus","Asia dan Timur Tengah","ASEAN","Laos",179
2008,"Agustus","Asia dan Timur Tengah","ASEAN","Malaysia",539845
2008,"Agustus","Asia dan Timur Tengah","ASEAN","Myanmar",23073
2008,"Agustus","Asia dan Timur Tengah","ASEAN","Singapura",1096589
2008,"Agustus","Asia dan Timur Tengah","ASEAN","Thailand",352498
2008,"Agustus","Asia dan Timur Tengah","ASEAN","Vietnam",151102
2008,"Agustus","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",124647
2008,"Agustus","Asia dan Timur Tengah","Asia Selatan","India",601196
2008,"Agustus","Asia dan Timur Tengah","Timur Tengah","Irak",36813
2008,"Agustus","Asia dan Timur Tengah","Asia Timur","Jepang",2563640
2008,"Agustus","Asia dan Timur Tengah","Asia Timur","Korea Selatan",776545
2008,"Agustus","Asia dan Timur Tengah","Asia Selatan","Pakistan",84782
2008,"Agustus","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1197612
2008,"Agustus","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",119484
2008,"Agustus","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",279859
2008,"Agustus","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",492431
2008,"Agustus","Australia dan Oceania","Australia","Australia",387378
2008,"Agustus","Australia dan Oceania","New Zealand","New Zealand",112109
2008,"Agustus","Afrika","Afrika Selatan","Afrika Selatan",67105
2008,"Agustus","Afrika","Afrika Lainnya","Afrika lainnya",148871
2008,"Agustus","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",113227
2008,"September","Amerika","Amerika Utara","Amerika Serikat",1281943
2008,"September","Amerika","Amerika Utara","Kanada",61932
2008,"September","Amerika","Amerika Tengah dan Selatan","Argentina",16705
2008,"September","Amerika","Amerika Tengah dan Selatan","Brasil",107039
2008,"September","Amerika","Amerika Tengah dan Selatan","Meksiko",50735
2008,"September","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",83856
2008,"September","Eropa","Uni Eropa","Belanda",291488
2008,"September","Eropa","Uni Eropa","Belgia",101681
2008,"September","Eropa","Uni Eropa","Inggris",141326
2008,"September","Eropa","Uni Eropa","Italia",151179
2008,"September","Eropa","Uni Eropa","Jerman",215522
2008,"September","Eropa","Uni Eropa","Perancis",82358
2008,"September","Eropa","Uni Eropa","Spanyol",91351
2008,"September","Eropa","Uni Eropa","Uni Eropa lainnya ",140537
2008,"September","Eropa","Rusia","Rusia",29168
2008,"September","Eropa","Turki","Turki",83602
2008,"September","Eropa","Eropa Lainnya","Eropa lainnya",87974
2008,"September","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",4709
2008,"September","Asia dan Timur Tengah","ASEAN","Filipina",162721
2008,"September","Asia dan Timur Tengah","ASEAN","Kamboja",13616
2008,"September","Asia dan Timur Tengah","ASEAN","Laos",321
2008,"September","Asia dan Timur Tengah","ASEAN","Malaysia",681503
2008,"September","Asia dan Timur Tengah","ASEAN","Myanmar",22570
2008,"September","Asia dan Timur Tengah","ASEAN","Singapura",1383562
2008,"September","Asia dan Timur Tengah","ASEAN","Thailand",329460
2008,"September","Asia dan Timur Tengah","ASEAN","Vietnam",134204
2008,"September","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",161219
2008,"September","Asia dan Timur Tengah","Asia Selatan","India",669211
2008,"September","Asia dan Timur Tengah","Timur Tengah","Irak",10574
2008,"September","Asia dan Timur Tengah","Asia Timur","Jepang",2830650
2008,"September","Asia dan Timur Tengah","Asia Timur","Korea Selatan",700162
2008,"September","Asia dan Timur Tengah","Asia Selatan","Pakistan",76983
2008,"September","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",976222
2008,"September","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",104361
2008,"September","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",286813
2008,"September","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",517865
2008,"September","Australia dan Oceania","Australia","Australia",459199
2008,"September","Australia dan Oceania","New Zealand","New Zealand",51731
2008,"September","Afrika","Afrika Selatan","Afrika Selatan",56004
2008,"September","Afrika","Afrika Lainnya","Afrika lainnya",166575
2008,"September","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",80565
2008,"Oktober","Amerika","Amerika Utara","Amerika Serikat",997157
2008,"Oktober","Amerika","Amerika Utara","Kanada",55642
2008,"Oktober","Amerika","Amerika Tengah dan Selatan","Argentina",15694
2008,"Oktober","Amerika","Amerika Tengah dan Selatan","Brasil",86393
2008,"Oktober","Amerika","Amerika Tengah dan Selatan","Meksiko",29825
2008,"Oktober","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",109618
2008,"Oktober","Eropa","Uni Eropa","Belanda",487973
2008,"Oktober","Eropa","Uni Eropa","Belgia",106715
2008,"Oktober","Eropa","Uni Eropa","Inggris",138189
2008,"Oktober","Eropa","Uni Eropa","Italia",176812
2008,"Oktober","Eropa","Uni Eropa","Jerman",202146
2008,"Oktober","Eropa","Uni Eropa","Perancis",84732
2008,"Oktober","Eropa","Uni Eropa","Spanyol",120343
2008,"Oktober","Eropa","Uni Eropa","Uni Eropa lainnya ",163767
2008,"Oktober","Eropa","Rusia","Rusia",26716
2008,"Oktober","Eropa","Turki","Turki",53391
2008,"Oktober","Eropa","Eropa Lainnya","Eropa lainnya",126399
2008,"Oktober","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",5156
2008,"Oktober","Asia dan Timur Tengah","ASEAN","Filipina",169549
2008,"Oktober","Asia dan Timur Tengah","ASEAN","Kamboja",13204
2008,"Oktober","Asia dan Timur Tengah","ASEAN","Laos",341
2008,"Oktober","Asia dan Timur Tengah","ASEAN","Malaysia",537473
2008,"Oktober","Asia dan Timur Tengah","ASEAN","Myanmar",18172
2008,"Oktober","Asia dan Timur Tengah","ASEAN","Singapura",888970
2008,"Oktober","Asia dan Timur Tengah","ASEAN","Thailand",279325
2008,"Oktober","Asia dan Timur Tengah","ASEAN","Vietnam",123491
2008,"Oktober","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",135963
2008,"Oktober","Asia dan Timur Tengah","Asia Selatan","India",934515
2008,"Oktober","Asia dan Timur Tengah","Timur Tengah","Irak",29201
2008,"Oktober","Asia dan Timur Tengah","Asia Timur","Jepang",2299279
2008,"Oktober","Asia dan Timur Tengah","Asia Timur","Korea Selatan",556373
2008,"Oktober","Asia dan Timur Tengah","Asia Selatan","Pakistan",35961
2008,"Oktober","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",869778
2008,"Oktober","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",113421
2008,"Oktober","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",296887
2008,"Oktober","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",541860
2008,"Oktober","Australia dan Oceania","Australia","Australia",253383
2008,"Oktober","Australia dan Oceania","New Zealand","New Zealand",24293
2008,"Oktober","Afrika","Afrika Selatan","Afrika Selatan",45921
2008,"Oktober","Afrika","Afrika Lainnya","Afrika lainnya",127832
2008,"Oktober","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",66763
2008,"November","Amerika","Amerika Utara","Amerika Serikat",936016
2008,"November","Amerika","Amerika Utara","Kanada",50973
2008,"November","Amerika","Amerika Tengah dan Selatan","Argentina",13819
2008,"November","Amerika","Amerika Tengah dan Selatan","Brasil",66810
2008,"November","Amerika","Amerika Tengah dan Selatan","Meksiko",32562
2008,"November","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",59543
2008,"November","Eropa","Uni Eropa","Belanda",296491
2008,"November","Eropa","Uni Eropa","Belgia",104219
2008,"November","Eropa","Uni Eropa","Inggris",131565
2008,"November","Eropa","Uni Eropa","Italia",126134
2008,"November","Eropa","Uni Eropa","Jerman",172881
2008,"November","Eropa","Uni Eropa","Perancis",64990
2008,"November","Eropa","Uni Eropa","Spanyol",138096
2008,"November","Eropa","Uni Eropa","Uni Eropa lainnya ",133362
2008,"November","Eropa","Rusia","Rusia",20456
2008,"November","Eropa","Turki","Turki",44125
2008,"November","Eropa","Eropa Lainnya","Eropa lainnya",44252
2008,"November","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",4710
